1592192	358144
1592252	358144
1592313	358144
1592394	358144
1592496	358144
1592618	358144
1592761	358144
1592924	358144
1593107	358144
1593311	358144
1593535	358144
1593780	358144
1594045	358144
1594331	358144
1594637	358144
1594964	358144
1595311	358144
1595678	358144
1596066	358144
1596474	358144
1596903	358144
1597352	358144
1597821	358144
1598311	358144
1598821	358144
1599351	358144
1599892	358144
1600444	358144
1601007	358144
1601581	358144
1602166	358144
1602762	358144
1603368	358144
1603985	358144
1604613	358144
1605252	358144
1605903	358144
1606565	358144
1607238	358144
1607922	358144
1608618	358144
1609325	358144
1610044	358144
1610773	358148
1611513	358161
1612264	358180
1613027	358209
1613802	358246
1614589	358286
1615388	358323
1616201	358361
1617025	358405
1617863	358452
1618713	358511
1619576	358578
1620452	358657
1621341	358751
1622244	358849
1623159	358960
1624088	359087
1625028	359234
1625980	359404
1626942	359600
1627916	359814
1628903	360040
1629905	360273
1630926	360501
1631960	360739
1633009	360983
1634071	361244
1635147	361519
1636234	361819
1637332	362140
1638438	362490
1639551	362868
1640669	363279
1641791	363727
1642913	364211
1644036	364732
1645159	365288
1646286	365868
1647415	366475
1648541	367112
1649661	367787
1650769	368503
1651867	369256
1652947	370051
1654007	370889
1655054	371759
1656090	372658
1657104	373594
1658092	374570
1659052	375585
1659999	376618
1660922	377675
1661817	378747
1662686	379833
1663519	380944
1664314	382081
1665093	383233
1665848	384404
1666577	385597
1667277	386809
1667953	388040
1668592	389301
1669204	390587
1669793	391872
1670355	393137
1670903	394401
1671422	395671
1671915	396948
1672367	398221
1672782	399507
1673166	400798
1673516	402093
1673840	403391
1674106	404709
1674333	406039
1674534	407383
1674712	408738
1674875	410102
1675023	411476
1675174	412858
1675321	414248
1675464	415645
1675594	417051
1675711	418467
1675807	419885
1675887	421323
1675973	422769
1676059	424209
1676146	425660
1676233	427119
1676316	428586
1676394	430060
1676458	431543
1676508	433035
1676550	434535
1676585	436049
1676614	437571
1676638	439100
1676648	440637
1676634	442186
1676612	443744
1676574	445310
1676520	446884
1676442	448465
1676344	450052
1676243	451648
1676143	453237
1676043	454821
1675943	456399
1675844	457971
1675742	459533
1675642	461109
1675542	462698
1675441	464298
1675339	465905
1675237	467520
1675134	469145
1675031	470779
1674927	472422
1674823	474077
1674718	475742
1674612	477416
1674506	479098
1674399	480789
1674292	482487
1674185	484191
1674077	485899
1673969	487610
1673861	489321
1673753	491030
1673646	492734
1673539	494430
1673433	496114
1673319	497911
1673170	500291
1673022	502660
1672873	505036
1672723	507432
1672579	509821
1672443	512217
1672308	514621
1672172	517029
1672036	519446
1671899	521869
1671763	524301
1671627	526740
1671497	529185
1671389	531637
1671304	534096
1671249	536562
1671231	539036
1671252	541516
1671303	543999
1671385	546485
1671497	548973
1671640	551463
1671822	553957
1672042	556454
1672272	558957
1672502	561466
1672733	563981
1672964	566502
1673196	569029
1673428	571562
1673661	574101
1673895	576646
1674129	579197
1674364	581753
1674599	584315
1674842	586882
1674792	589455
1674579	591990
1674613	594522
1674670	597046
1674742	599564
1674823	602085
1674913	604609
1675004	607137
1675095	609670
1675186	612208
1675277	614751
1675368	617298
1675459	619848
1675556	622399
1675664	625207
1675772	628019
1675848	630884
1675935	633702
1676011	636521
1676160	639338
1676321	642155
1676487	644971
1676637	647790
1676789	650609
1676902	653430
1677004	656256
1677100	659083
1677158	661912
1677260	664748
1677345	667591
1677412	670441
1677462	673298
1677495	676162
1677528	679027
1677561	681892
1677594	684756
1677627	687618
1677660	690476
1677693	693327
1677725	696171
1677757	699003
1677746	701878
1677699	705057
1677656	708231
1677640	711415
1677638	714576
1677619	717741
1677587	720907
1677526	724073
1677462	727241
1677421	730417
1677399	733589
1677397	736765
1677397	739942
1677397	743121
1677397	746301
1677397	749483
1677397	752666
1677397	755851
1677397	759037
1677397	762225
1677397	765414
1677397	768605
1677397	771797
1677397	774990
1677397	778185
1677387	781381
1677356	784577
1677335	787775
1677335	790975
1677335	794177
1677335	797380
1677335	800584
1677335	803790
1677335	806997
1677335	810205
1677325	813415
1677294	816625
1677273	819837
1677273	823051
1677273	826266
1677273	829483
1677273	832701
1677273	835920
1677263	839141
1677232	842362
1677171	845583
1677110	848806
1677069	852022
1677048	855232
1677048	858437
1677048	861642
1677048	864844
1677048	868046
1677048	871246
1677048	874445
1677048	877640
1677048	880831
1677048	884016
1677048	887194
1677048	890365
1677048	893524
1677048	896669
1677048	899798
1677048	902909
1677048	905995
1677048	909054
1677048	912082
1677048	915077
1677048	918028
1677048	920939
1677048	923799
1677048	926604
1677048	929418
1677048	932352
1677048	935904
1677048	939559
1677048	943191
1677048	946819
1677048	950396
1677048	953973
1677048	957560
1677048	961147
1677048	964743
1677048	968339
1677048	971935
1677048	975531
1677048	979127
1677048	982723
1677048	986329
1677048	989944
1677048	993569
1677048	997212
1677048	1000872
1677048	1004549
1677048	1008243
1677048	1011961
1677048	1015694
1677048	1019449
1677048	1023224
1677048	1027018
1677048	1030835
1677048	1034673
1677048	1038530
1677048	1042407
1677048	1046301
1677048	1050208
1677048	1054124
1677048	1058046
1677048	1061969
1677048	1065888
1677048	1069797
1677048	1073691
1677048	1077561
1677048	1081399
1677048	1085199
1677048	1088954
1677048	1092656
1677048	1096299
1677048	1099876
1677048	1103369
1677048	1106892
1677035	1110614
1676990	1115044
1676889	1119562
1676775	1124091
1676661	1128630
1676547	1133179
1676432	1137747
1676317	1142334
1676201	1146939
1676085	1151569
1675968	1156215
1675851	1160884
1675733	1165575
1675614	1170292
1675495	1175031
1675376	1179791
1675256	1184568
1675136	1189360
1675015	1194166
1674894	1198981
1674773	1203801
1674652	1208621
1673578	1213451
1673652	1218720
1673726	1223981
1673879	1229236
1674145	1234483
1674403	1239727
1674649	1244969
1674829	1250210
1674912	1255450
1674940	1260669
1674927	1265867
1674848	1271042
1674805	1276214
1674665	1281376
1674430	1286529
1674114	1291672
1673796	1296793
1673475	1301891
1673088	1306979
1672699	1312061
1672307	1317136
1671883	1322208
1671429	1327278
1670942	1332345
1670424	1337409
1669874	1342469
1669292	1347526
1668679	1352578
1668035	1357624
1667360	1362663
1666654	1367695
1665917	1372715
1665149	1377721
1664352	1382712
1663527	1387687
1662657	1392644
1661756	1397890
1660848	1403548
1659854	1409189
1658771	1414807
1657636	1420401
1656416	1425960
1655147	1431486
1653800	1436960
1652387	1442395
1650940	1447818
1649687	1453363
1648528	1458826
1647438	1464386
1646384	1469784
1645300	1475320
1644243	1480713
1643156	1486250
1642127	1491649
1641070	1497190
1640031	1502596
1638967	1508134
1637954	1513571
1636778	1518971
1635440	1524326
1633941	1529629
1632285	1534878
1630471	1540066
1628502	1545188
1626380	1550242
1624110	1555219
1621690	1560118
1619120	1564938
1616403	1569675
1613540	1574324
1610535	1578881
1607390	1583340
1604105	1587701
1600682	1591960
1597125	1596112
1593432	1600156
1589612	1604084
1585665	1607895
1581593	1611584
1577401	1615146
1573087	1618580
1568660	1621880
1564127	1625047
1559493	1628074
1554765	1630959
1549950	1633698
1545057	1636287
1540110	1638754
1535100	1641067
1530038	1643224
1524934	1645223
1519798	1647063
1514651	1648748
1509467	1650418
1504848	1652283
1499953	1654269
1495039	1656194
1490087	1658059
1485104	1659862
1480092	1661603
1475202	1663267
1470497	1664743
1465838	1666361
1461066	1668018
1456263	1669648
1451429	1671252
1446564	1672829
1441653	1674377
1436698	1675897
1431699	1677388
1426658	1678849
1421562	1680278
1416413	1681674
1411214	1683038
1405966	1684369
1400663	1685665
1395306	1686926
1389901	1688153
1384443	1689343
1378937	1690496
1373389	1691613
1367805	1692695
1362192	1693745
1356553	1694760
1350896	1695744
1345229	1696697
1339564	1697622
