658290	1535290
654806	1535404
651215	1535515
647769	1535650
644374	1535806
641016	1535957
637711	1536105
634428	1536253
631212	1536423
628031	1536598
624895	1536775
621802	1536956
618756	1537160
615756	1537349
612793	1537541
609883	1537756
607013	1537957
604173	1538164
601352	1538361
598536	1538560
595728	1538762
592937	1538969
590160	1539164
587394	1539360
584641	1539556
581872	1539638
579093	1539607
576304	1539456
573509	1539186
570714	1538796
567922	1538286
565138	1537655
562364	1536903
559607	1536028
556874	1535034
554165	1533919
551487	1532687
548846	1531342
546249	1529886
543701	1528324
541207	1526666
538773	1524918
536405	1523088
534105	1521183
531878	1519218
529727	1517202
527654	1515147
525659	1513067
523756	1510963
521944	1508845
520116	1506578
518275	1504248
515939	1501256
513609	1498259
511277	1495272
508947	1492285
506621	1489297
504294	1486319
501970	1483339
499648	1480363
497345	1477413
495063	1474488
492801	1471589
490560	1468717
490712	1464557
490842	1460686
490913	1456855
490982	1453064
491050	1449312
491117	1445600
491184	1441924
491251	1438285
491317	1434682
491359	1431112
491401	1427575
491033	1424076
490691	1420619
490394	1417188
490151	1413781
489973	1410401
489868	1407049
489845	1403724
489885	1400431
489974	1397169
490120	1393940
490324	1390746
490565	1387586
490841	1384460
491153	1381371
491527	1378320
491971	1375311
492465	1372343
493007	1369416
493597	1366533
494242	1363695
494948	1360906
495721	1358138
496561	1355392
497467	1352669
498439	1349972
499475	1347303
500576	1344662
501740	1342051
502967	1339473
504256	1336927
505605	1334416
507014	1331942
508482	1329505
510004	1327114
511578	1324769
513204	1322471
514878	1320210
516599	1317987
518373	1315808
520193	1313668
522057	1311570
523970	1309520
525931	1307519
527939	1305567
529993	1303667
532087	1301812
534218	1300004
536391	1298250
538605	1296552
540858	1294909
543149	1293324
545472	1291790
547826	1290306
550214	1288882
552630	1287510
555074	1286192
557549	1284934
560051	1283739
562581	1282606
565136	1281536
567713	1280530
570311	1279589
572930	1278713
575565	1277893
578217	1277131
580884	1276434
583561	1275788
586247	1275191
588945	1274661
591653	1274197
594367	1273784
597087	1273438
599814	1273150
602544	1272913
605280	1272726
608019	1272581
610761	1272470
613508	1272392
616260	1272340
619015	1272305
621775	1272286
624539	1272286
627306	1272286
630077	1272286
632851	1272286
635628	1272286
638409	1272286
641193	1272286
643981	1272286
646772	1272286
649566	1272286
652364	1272286
655165	1272286
657970	1272286
660778	1272295
663587	1272329
666399	1272404
669212	1272514
672026	1272668
674841	1272866
677660	1273072
680482	1273279
683307	1273486
686136	1273693
688968	1273900
691803	1274108
694641	1274316
697482	1274524
700327	1274732
703175	1274941
706026	1275150
708880	1275359
711737	1275568
714598	1275778
717454	1275987
720306	1276196
723154	1276405
725997	1276613
728840	1276821
731682	1277028
734523	1277235
737363	1277442
740201	1277649
743036	1277856
745867	1278062
748693	1278268
751513	1278474
754324	1278679
757124	1278883
759911	1279086
762684	1279288
765436	1279489
768165	1279688
770869	1279885
773544	1280080
776183	1280272
778781	1280461
781335	1280647
783841	1280829
786296	1281008
788696	1281183
791039	1281353
793422	1281543
796079	1281819
799363	1282170
802903	1282528
806619	1282883
810507	1283229
814542	1283563
818734	1283882
822891	1284147
827034	1284385
831350	1284606
835611	1284799
839813	1284937
843969	1285022
848276	1285085
852521	1285121
856710	1285130
860861	1285088
865194	1284990
869474	1284863
873562	1284695
877708	1284475
881825	1284205
886123	1283896
890381	1283539
894597	1283142
898744	1282770
902836	1282454
906893	1282190
910924	1281953
914928	1281756
918910	1281631
922878	1281531
926846	1281431
930814	1281331
934782	1281231
938750	1281131
942731	1281031
946724	1280930
950730	1280829
954748	1280728
958789	1280626
962854	1280524
966941	1280421
971050	1280317
975191	1280213
979362	1280108
983562	1280002
987799	1279895
992069	1279788
996371	1279680
1000701	1279571
1005063	1279461
1009453	1279351
1013867	1279240
1018305	1279129
1022760	1279017
1027226	1278905
1031697	1278793
1036164	1278681
1040619	1278569
1045049	1278458
1049444	1278347
1053794	1278237
1058088	1278129
1062316	1278022
1066467	1277917
1070532	1277815
1074500	1277715
1078362	1277617
1082109	1277522
1085732	1277430
1089222	1277342
1092571	1277257
1095770	1277176
1098812	1277099
1101710	1277025
1104460	1276955
1107056	1276889
1109516	1276826
1111837	1276766
1114015	1276710
1116086	1276673
1119536	1276693
1123278	1276624
1126980	1276553
1130644	1276484
1134271	1276438
1137859	1276392
1141408	1276347
1144918	1276302
1148389	1276258
1151819	1276235
1155208	1276213
1158556	1276191
1161861	1276169
1165124	1276169
1168345	1276168
1171522	1276168
1174655	1276186
1177742	1276204
1180784	1276222
1183777	1276258
1186769	1276183
1189755	1275999
1192731	1275705
1195693	1275303
1198636	1274793
1201555	1274176
1204446	1273456
1207303	1272633
1210122	1271711
1212895	1270693
1215618	1269585
1218285	1268389
1220893	1267110
1223434	1265755
1225964	1264355
1228192	1263081
1230386	1261797
1232573	1260519
1234770	1259233
1236948	1257959
1238288	1256074
1239778	1254033
1241316	1252019
1242876	1250017
1244432	1248007
1245972	1245980
1247495	1243935
1248995	1241868
1250466	1239775
1251894	1237648
1253296	1235501
1254673	1233337
1256023	1231155
1257347	1228957
1258644	1226742
1259907	1224508
1261128	1222253
1262307	1219976
1263443	1217679
1264544	1215364
1265616	1213036
1266652	1210692
1267645	1208331
1268594	1205952
1269498	1203558
1270357	1201150
1271172	1198728
1271942	1196291
1272667	1193841
1273346	1191378
1273980	1188905
1274591	1186425
1275171	1183937
1275715	1181449
1276241	1179052
1276749	1176704
1277215	1174371
1277640	1172052
1278029	1169736
1278378	1167432
1278680	1165112
1278962	1162787
1279246	1160461
1279530	1158133
1279806	1155802
1280060	1153468
1280292	1151130
1280496	1148787
1280663	1146440
1280779	1144088
1280854	1141726
1280908	1139362
1280939	1136996
1280941	1134627
1280924	1132258
1280922	1129887
1280920	1127514
1280918	1125153
1280916	1122783
1280916	1120421
1280908	1118066
1280876	1115719
1280806	1113374
1280746	1111024
1280700	1108669
1280654	1106303
1280607	1103920
1280560	1101521
1280513	1099107
1280466	1096679
1280418	1094233
1280370	1091771
1280322	1089294
1280274	1086804
1280225	1084299
1280176	1081783
1280127	1079256
1280078	1076722
1280029	1074182
1279981	1071641
1279932	1069101
1279883	1066567
1279834	1064044
1279785	1061537
1279737	1059050
1279689	1056588
1279642	1054160
1279583	1051581
1279484	1048416
1279349	1045334
1279167	1042251
1278927	1039155
1278659	1036072
1278372	1032989
1278085	1029903
1277798	1026815
1277510	1023725
1277222	1020632
1276934	1017537
1276646	1014438
1276358	1011338
1276070	1008235
1275782	1005130
1275494	1002022
1275205	998911
1274925	995797
1274664	992678
1274433	989562
1274240	986450
1274076	983340
1273950	980234
1273853	977133
1273775	974031
1273696	970928
1273617	967826
1273538	964725
1273459	961626
1273380	958530
1273302	955439
1273224	952353
1273146	949274
1273068	946205
1272990	943148
1272913	940105
1272836	937078
1272760	934073
1272684	931093
1272609	928141
1272535	925220
1272462	922332
1272390	919488
1272319	916691
1272249	913945
1272180	911254
1272113	908622
1272047	906052
1271983	903548
1271913	900786
1271852	897621
1271826	893928
1271860	890262
1271957	886632
1272131	883032
1272368	879471
1272647	875941
1272967	872448
1273338	868992
1273768	865577
1274256	862202
1274801	858869
1275401	855579
1276055	852333
1276771	849134
1277557	845985
1278411	842889
1279313	839842
1280261	836844
1281253	833896
1282305	831004
1283398	828163
1284540	825351
1285721	822590
1286939	819882
1288193	817225
1289481	814622
1290809	812077
1292183	809595
1293600	807176
1295058	804822
1296567	802513
1298114	800269
1299695	798091
1301315	795984
1302974	793921
1304676	791906
1306431	789941
1308231	788023
1310070	786145
1311942	784303
1313858	782509
1315814	780765
1317806	779065
1319835	777417
1321898	775815
1324002	774272
1326137	772776
1328296	771321
1330480	769907
1332696	768548
1334942	767245
1337221	766006
1339527	764825
1341854	763695
1344210	762630
1346587	761618
1348980	760650
1351395	759742
1353829	758894
1356281	758106
1358752	757387
1361235	756722
1363731	756111
1366237	755562
1368753	755075
1371278	754651
1373810	754289
1376348	753982
1378891	753746
1381437	753571
1383983	753459
1386528	753410
1389072	753416
1391615	753470
1394153	753577
1396687	753739
1399217	753948
1401740	754218
1404256	754534
1406761	754912
1409256	755343
1411737	755835
1414206	756380
1416663	756970
1419108	757605
1421542	758285
1423965	759003
1426376	759766
1428773	760573
1431158	761425
1433527	762321
1435881	763262
1438218	764255
1440536	765299
1442853	766359
1445170	767428
1447486	768506
1449796	769607
1452107	770717
1454422	771829
1456741	772942
1459059	774064
1461370	775209
1463667	776391
1465953	777603
1468224	778852
1470471	780152
1472693	781501
1474892	782893
1477073	784321
1479240	785778
1481387	787270
1483504	788810
1485581	790410
1487634	792043
1489663	793708
1491654	795425
1493615	797180
1495552	798968
1497487	800765
1499424	802564
1501364	804366
1503307	806171
1505252	807978
1507194	809794
1509114	811622
1511012	813463
1512883	815323
1514727	817213
1516532	819145
1518286	821130
1520011	823142
1521705	825181
1523361	827252
1524979	829353
1526558	831483
1528097	833641
1529588	835831
1531025	838056
1532405	840314
1533728	842603
1534993	844922
1536207	847265
1537361	849633
1538449	852030
1539477	854451
1540460	856889
1541381	859348
1542233	861829
1543023	864327
1543725	866843
1544350	869377
1544908	871919
1545461	874468
1545839	877034
1546073	879615
1546181	882202
1546267	884795
1546360	887394
1546442	889996
1546568	892606
1546694	895219
1546820	897836
1546952	900455
1547084	903272
1547217	906086
1547359	908902
1547475	911720
1547565	914533
1547280	917340
1546541	920052
1546226	922802
1545983	925562
1545716	928320
1545431	931079
1545139	933842
1544847	936607
1544555	939374
1544262	942142
1543969	944912
1543676	947682
1543383	950452
1543090	953220
1542798	955985
1542506	958745
1542215	961498
1541925	964243
1541636	966975
1541349	969692
1541032	972425
1540578	975630
1540113	978917
1539654	982166
1539219	985417
1538812	988676
1538484	991945
1538231	995222
1538015	998503
1537840	1001789
1537685	1005085
1537560	1008372
1537494	1011663
1537451	1014957
1537451	1018256
1537451	1021557
1537451	1024859
1537461	1028163
1537490	1031468
1537509	1034774
1537509	1038083
1537509	1041394
1537509	1044706
1537509	1047962
1537498	1051118
1537466	1054187
1537398	1057381
1537287	1060764
1537129	1064318
1536917	1068044
1536648	1071942
1536292	1076007
1535843	1080236
1535319	1084430
1534724	1088575
1534025	1092879
1533254	1097132
1532413	1101325
1531506	1105454
1530537	1109511
1529493	1113654
1528398	1117685
1527182	1121855
1525912	1126031
1524636	1130226
1523354	1134440
1522067	1138672
1520775	1142922
1519475	1147197
1518168	1151496
1516854	1155817
1515532	1160165
1514202	1164538
1512865	1168933
1511523	1173348
1510175	1177780
1508822	1182229
1507465	1186691
1506105	1191161
1504744	1195636
1503383	1200111
1502024	1204580
1500669	1209037
1499320	1213472
1497980	1217877
1496652	1222244
1495340	1226558
1494048	1230808
1492778	1234984
1491534	1239076
1490318	1243074
1489133	1246968
1487978	1250764
1486860	1254439
1485776	1258000
1484729	1261442
1483720	1264758
1482751	1267942
1481794	1271057
1480439	1275288
1478973	1279622
1477465	1283834
1475864	1288128
1474224	1292292
1472490	1296541
1470721	1300658
1468849	1304870
1466977	1308949
1465006	1313109
1462995	1317126
1460832	1321194
1458624	1325111
1456286	1329086
1453910	1332908
1451403	1336781
1448863	1340500
1446165	1344248
1443444	1347840
1440565	1351453
1437669	1354910
1434613	1358380
1431549	1361692
1428481	1364851
1425254	1368016
1422030	1371023
1418646	1374027
1415272	1376877
1411739	1379718
1408225	1382404
1404551	1385071
1400903	1387584
1397097	1390071
1393326	1392407
1389398	1394708
1385510	1396860
1381469	1398969
1377474	1400930
1373294	1402856
1369105	1404664
1364710	1406465
1360308	1408144
1355904	1409701
1351501	1411138
1347102	1412454
1342711	1413652
1338110	1414787
1333521	1415800
1328948	1416692
1324393	1417465
1319860	1418120
1315130	1418716
1310426	1419191
1305752	1419548
1301109	1419788
1296501	1419927
1291929	1420009
1287167	1420008
1282443	1419948
1277756	1419816
1273106	1419643
1268493	1419400
1263918	1419117
1259152	1418823
1254419	1418545
1249721	1418297
1245056	1418079
1240425	1417891
1235830	1417720
1231271	1417551
1226520	1417389
1221805	1417257
1217126	1417154
1212483	1417080
1207876	1417035
1203307	1417019
1198548	1417033
1193825	1417061
1189137	1417102
1184484	1417185
1179866	1417239
1175282	1417282
1170710	1417297
1166151	1417285
1161601	1417248
1157062	1417171
1152332	1417032
1147638	1416885
1142980	1416739
1138357	1416595
1133769	1416452
1129214	1416322
1124466	1416216
1119754	1416141
1115065	1416106
1110423	1416075
1105818	1416044
1101249	1416026
1096491	1416039
1091768	1416080
1087082	1416148
1082433	1416244
1077822	1416368
1073249	1416519
1068487	1416706
1063764	1416921
1059079	1417162
1054505	1417453
1049969	1417769
1045470	1418110
1040965	1418467
1036452	1418825
1031935	1419183
1027411	1419542
1022881	1419902
1018345	1420262
1013801	1420622
1009251	1420983
1004697	1421344
1000140	1421706
995582	1422068
991025	1422430
986472	1422791
981928	1423151
977396	1423545
973090	1424019
968989	1424500
964947	1424965
961024	1425427
957178	1425889
953447	1426360
949807	1426990
946224	1427620
942723	1428234
939320	1428801
935973	1429304
932690	1429782
929461	1430216
926279	1430603
923153	1430944
919893	1431259
916500	1431546
912930	1431804
909332	1432044
905707	1432286
902057	1432530
898376	1432776
894665	1433024
890927	1433274
887164	1433526
883374	1433780
879559	1434035
875720	1434292
871861	1434550
867988	1434809
864106	1435069
860222	1435330
856341	1435589
852470	1435848
848620	1436105
844801	1436360
841021	1436613
837290	1436862
833616	1437107
830009	1437348
826118	1437565
822356	1437746
818663	1437923
815039	1438121
811482	1438314
807989	1438503
804564	1438688
801207	1438891
797917	1439089
794694	1439284
791537	1439494
788446	1439701
785390	1439906
782367	1440128
779338	1440238
776306	1440238
773276	1440126
770253	1439902
767239	1439567
764237	1439120
761252	1438562
758288	1437894
755348	1437116
752438	1436229
749562	1435236
746724	1434138
743928	1432936
741179	1431634
738481	1430234
735840	1428738
733259	1427151
730744	1425477
728298	1423719
725927	1421885
723634	1419980
721422	1418010
719296	1415980
717261	1413904
715319	1411790
713472	1409646
711722	1407481
710084	1405294
708558	1403097
707142	1400898
705835	1398707
704562	1396314
702911	1392853
701335	1389414
699793	1385992
698277	1382626
696784	1379318
695300	1376025
693826	1372751
693640	1369004
693440	1365423
693185	1361848
692864	1358283
692478	1354728
692027	1351185
691522	1347651
690975	1344126
690385	1340609
689758	1337132
689105	1333692
688417	1330290
687682	1326928
686934	1323600
686192	1320301
685456	1317031
684727	1313789
684004	1310576
683288	1307392
682578	1304236
681874	1301108
681177	1298009
680486	1294938
679801	1291894
679123	1288879
678451	1285891
677785	1282931
677125	1279998
