1677638	29490	714576	0	-4	-18
1677619	29492	717741	1	-3	-25
1677587	29466	720907	2	-2	-16
1677526	29415	724073	4	0	-11
1677462	29429	727241	3	-4	-13
1677421	29375	730417	2	0	-6
1677399	29360	733589	1	0	-4
1677397	29339	736765	0	0	0
1677397	29339	739942	0	0	0
1677397	29339	743121	0	0	0
1677397	29339	746301	0	0	0
1677397	29339	749483	0	0	0
1677397	29339	752666	0	0	0
1677397	29339	755851	0	0	0
1677397	29339	759037	0	0	0
1677397	29339	762225	0	0	0
1677397	29339	765414	0	0	0
1677397	29339	768605	0	0	0
1677397	29339	771797	0	0	0
1677397	29339	774990	0	0	0
1677397	29339	778185	0	0	0
1677387	29339	781381	1	0	0
1677356	29339	784577	2	0	0
1677335	29339	787775	1	0	0
1677335	29339	790975	0	0	0
1677335	29339	794177	0	0	0
1677335	29339	797380	0	0	0
1677335	29339	800584	0	0	0
1677335	29339	803790	0	0	0
1677335	29339	806997	0	0	0
1677335	29339	810205	0	0	0
1677325	29339	813415	1	0	0
1677294	29339	816625	2	0	0
1677273	29339	819837	1	0	0
1677273	29339	823051	0	0	0
1677273	29339	826266	0	0	0
1677273	29339	829483	0	0	0
1677273	29339	832701	0	0	0
1677273	29339	835920	0	0	0
1677263	29339	839141	1	0	0
1677232	29339	842362	2	0	0
1677171	29339	845583	4	0	0
1677110	29339	848806	3	0	0
1677069	29328	852022	2	0	0
1677048	29299	855232	1	0	0
1677048	29252	858437	0	0	0
1677048	29187	861642	0	-2	0
1677048	29063	864844	0	-4	0
1677048	28882	868046	0	-6	0
1677048	28644	871246	0	-8	0
1677048	28348	874445	0	-11	0
1677048	27975	877640	0	-14	0
1677048	27525	880831	0	-17	0
1677048	26999	884016	0	-20	0
1677048	26396	887194	0	-23	0
1677048	25717	890365	0	-27	0
1677048	24942	893524	0	-31	0
1677048	24071	896669	0	-35	0
1677048	23105	899798	0	-39	0
1677048	22045	902909	0	-44	0
1677048	20872	905995	0	-49	0
1677048	19586	909054	0	-54	0
1677048	18189	912082	0	-59	0
1677048	16681	915077	0	-65	0
1677048	15046	918028	0	-70	0
1677048	13303	920939	0	-76	0
1677048	11436	923799	0	-82	0
1677048	9446	926604	0	-88	0
1677048	7575	929418	0	-74	0
1677048	7340	932352	0	58	0
1677048	9026	935904	0	58	0
1677048	10451	939559	0	53	0
1677048	11930	943191	0	57	0
1677048	13414	946819	0	69	0
1677048	15024	950396	0	69	0
1677048	16624	953973	0	68	0
1677048	18212	957560	0	68	0
1677048	19790	961147	0	67	0
1677048	21357	964743	0	67	0
1677048	22923	968339	0	67	0
1677048	24489	971935	0	67	0
1677048	26055	975531	0	67	0
1677048	27621	979127	0	67	0
1677048	29177	982723	0	66	0
1677048	30693	986329	0	65	0
1677048	32169	989944	0	64	0
1677048	33605	993569	0	62	0
1677048	34978	997212	0	60	0
1677048	36289	1000872	0	58	0
1677048	37536	1004549	0	56	0
1677048	38720	1008243	0	53	0
