1619576	512	358578	779	0	0	9479	1
1620452	512	358657	781	0	0	9631	1
1621341	512	358751	783	0	0	9783	1
1622244	512	358849	784	0	0	9940	1
1623159	512	358960	786	0	0	10097	1
1624088	512	359087	788	0	0	10256	1
1625028	512	359234	791	0	0	10420	1
1625980	512	359404	794	0	0	10584	1
1626942	512	359600	798	0	0	10751	1
1627916	512	359814	801	0	0	10918	1
1628903	512	360040	803	0	0	11087	1
1629905	512	360273	804	0	0	11256	1
1630926	512	360501	804	0	0	11433	1
1631960	512	360739	804	0	0	11612	1
1633009	512	360983	805	0	0	11791	1
1634071	512	361244	806	0	0	11973	1
1635147	512	361519	808	0	0	12155	1
1636234	512	361819	810	0	0	12337	1
1637332	512	362140	813	0	0	12518	1
1638438	512	362490	816	0	0	12694	1
1639551	512	362868	819	0	0	12870	1
1640669	512	363279	823	0	0	13046	1
1641791	512	363727	827	0	0	13222	1
1642913	512	364211	831	0	0	13390	1
1644036	512	364732	836	0	0	13553	1
1645159	512	365288	840	0	0	13716	1
1646286	512	365868	844	0	0	13871	1
1647415	512	366475	847	0	0	14026	1
1648541	512	367112	851	0	0	14168	1
1649661	512	367787	855	0	0	14310	1
1650769	512	368503	859	0	0	14439	1
1651867	512	369256	864	0	0	14567	1
1652947	512	370051	869	0	0	14683	1
1654007	512	370889	874	0	0	14799	1
1655054	512	371759	879	0	0	14902	1
1656090	512	372658	883	0	0	15005	1
1657104	512	373594	888	0	0	15108	1
1658092	512	374570	893	0	0	15198	1
1659052	512	375585	898	0	0	15288	1
1659999	512	376618	902	0	0	15328	1
1660922	512	377675	905	0	0	15355	1
1661817	512	378747	909	0	0	15279	2
1662686	512	379833	912	0	0	15219	2
1663519	512	380944	917	0	0	15207	2
1664314	512	382081	922	0	0	15195	2
1665093	512	383233	925	0	0	15213	2
1665848	512	384404	929	0	0	15259	2
1666577	512	385597	933	0	0	15295	2
1667277	512	386809	937	0	0	15325	2
1667953	512	388040	940	0	0	15369	2
1668592	512	389301	945	0	0	15474	2
1669204	512	390587	949	0	0	15579	2
1669793	615	391872	953	8	16	15684	2
1670355	943	393137	955	28	15	15789	2
1670903	1338	394401	957	43	16	15837	2
1671422	1780	395671	959	52	15	15875	2
1671915	2251	396948	963	55	19	15902	2
1672367	2771	398221	967	61	22	15918	2
1672782	3307	399507	971	61	20	15925	2
1673166	3855	400798	975	62	18	15925	2
1673516	4419	402093	979	64	20	15939	2
1673840	4997	403391	983	66	16	15968	2
1674106	5578	404709	989	67	14	16057	2
1674333	6170	406039	994	67	12	16145	2
1674534	6764	407383	998	67	10	16233	2
1674712	7360	408738	1001	67	9	16321	2
1674875	7959	410102	1004	67	8	16411	2
1675023	8561	411476	1006	67	7	16500	2
1675174	9166	412858	1006	67	7	16589	2
1675321	9774	414248	1006	67	7	16678	2
1675464	10385	415645	1007	67	6	16767	2
1675594	10999	417051	1008	67	6	16861	2
1675711	11617	418467	1010	67	5	16955	2
1675807	12253	419885	1013	66	6	17049	2
1675887	12869	421323	1014	66	6	17143	2
1675973	13491	422769	1014	66	6	17239	2
1676059	14147	424209	1014	69	6	17335	2
1676146	14801	425660	1014	69	6	17431	2
1676233	15458	427119	1014	69	6	17526	2
1676316	16119	428586	1014	69	6	17621	2
1676394	16778	430060	1015	69	5	17717	2
1676458	17440	431543	1016	69	4	17813	2
1676508	18111	433035	1018	69	3	17909	2
1676550	18775	434535	1019	68	3	18005	2
1676585	19436	436049	1020	68	2	18101	2
1676614	20103	437571	1020	68	3	18198	2
1676638	20774	439100	1021	68	2	18295	2
1676648	21443	440637	1023	67	0	18392	2
1676634	22117	442186	1	67	0	18489	2
1676612	22795	443744	2	67	0	18585	2
1676574	23477	445310	3	67	0	18681	2
1676520	24162	446884	5	67	0	18777	2
1676442	24851	448465	8	67	0	18873	2
1676344	25543	450052	10	67	0	18966	2
1676243	26239	451648	10	67	0	19059	2
1676143	26932	453237	10	67	0	18988	3
1676043	27622	454821	10	67	0	18917	3
1675943	28310	456399	10	67	0	18846	3
1675844	28985	457971	10	66	0	18775	3
1675742	29654	459533	10	63	-3	18704	3
1675642	30256	461109	10	61	-3	18633	3
1675542	30823	462698	10	59	-3	18696	3
1675441	31354	464298	10	57	-3	18741	3
1675339	31847	465905	10	55	-3	18741	3
1675237	32302	467520	10	52	-3	18741	3
1675134	32709	469145	10	49	-3	18741	3
1675031	33068	470779	10	46	-3	18741	3
1674927	33379	472422	10	42	-3	18741	3
1674823	33631	474077	10	38	-3	18741	3
1674718	33824	475742	10	34	-3	18741	3
1674612	33958	477416	10	30	-3	18741	3
1674506	34033	479098	10	25	-3	18741	3
1674399	34038	480789	10	20	-3	18741	3
1674292	33973	482487	10	15	-3	18741	3
1674185	33837	484191	10	10	-3	18741	3
1674077	33631	485899	10	4	-3	18741	3
1673969	33344	487610	10	-2	-3	18741	3
1673861	32975	489321	10	-8	-3	18741	3
1673753	32525	491030	10	-15	-3	18741	3
1673646	31984	492734	10	-22	-3	18741	3
1673539	31351	494430	10	-29	-3	18741	3
1673433	30628	496114	10	-36	-3	18741	3
1673319	30090	497911	10	-20	0	18741	3
1673170	29809	500291	10	-5	0	25857	3
1673022	29716	502660	10	-5	0	25936	3
1672873	29604	505036	10	-6	0	26011	3
1672723	29665	507432	10	-4	0	26083	3
1672579	29586	509821	10	-4	0	26156	3
1672443	29489	512217	9	-4	0	26228	3
1672308	29495	514621	9	-9	0	26300	3
1672172	29386	517029	9	-6	0	26372	3
1672036	29344	519446	9	-3	0	26446	3
1671899	29352	521869	9	0	0	26519	3
1671763	29352	524301	9	0	0	26591	3
1671627	29352	526740	9	0	0	26662	3
1671497	29352	529185	8	0	0	26732	3
1671389	29352	531637	7	0	0	26802	3
1671304	29352	534096	5	0	0	26872	3
1671249	29352	536562	3	0	0	26942	3
1671231	29352	539036	1	0	0	27012	3
1671252	29352	541516	1022	0	0	27082	3
1671303	29352	543999	1020	0	0	27128	3
1671385	29352	546485	1018	0	0	27170	3
1671497	29352	548973	1016	0	0	27204	3
1671640	29352	551463	1014	0	0	27246	3
1671822	29352	553957	1011	0	0	27312	3
1672042	29352	556454	1009	0	0	27378	3
1672272	29352	558957	1009	0	0	27444	3
1672502	29352	561466	1009	0	0	27510	3
1672733	29352	563981	1009	0	0	27576	3
1672964	29352	566502	1009	0	0	27642	3
1673196	29352	569029	1009	0	0	27708	3
1673428	29352	571562	1009	0	0	27773	3
1673661	29352	574101	1009	0	0	27836	3
1673895	29352	576646	1009	0	0	27899	3
1674129	29352	579197	1009	0	0	27962	3
1674364	29352	581753	1009	0	0	28025	3
1674599	29352	584315	1009	0	0	28088	3
1674842	29352	586882	1008	0	0	28151	3
1674792	29830	589455	9	39	-49	28214	3
1674579	30577	591990	1023	28	-73	28168	4
1674613	30996	594522	1021	28	-73	28092	4
1674670	31392	597046	1020	27	-73	28006	4
1674742	31753	599564	1019	26	-73	27912	4
1674823	32077	602085	1018	25	-73	27916	4
1674913	32364	604609	1018	23	-73	27916	4
1675004	32602	607137	1018	21	-73	27916	4
1675095	32791	609670	1018	18	-73	27916	4
1675186	32915	612208	1018	15	-73	27916	4
1675277	32975	614751	1018	12	-73	27916	4
1675368	32970	617298	1018	9	-73	27916	4
1675459	32900	619848	1018	6	-73	27916	4
1675556	32768	622399	1018	3	-73	27916	4
1675664	32576	625207	1018	0	-73	30703	4
1675772	32315	628019	1018	-4	-73	30734	4
1675848	32127	630884	1018	0	-96	30778	4
1675935	32023	633702	1019	2	-111	30806	4
1676011	32008	636521	1016	6	-113	30829	4
1676160	32095	639338	1015	7	-113	30848	4
1676321	32220	642155	1013	6	-118	30862	4
1676487	32332	644971	1015	9	-129	30869	4
1676637	32464	647790	1015	10	-135	30887	4
1676789	32603	650609	1015	11	-142	30912	4
1676902	32791	653430	1017	14	-148	30955	4
1677004	33000	656256	1018	16	-151	30997	4
1677100	33222	659083	1018	16	-154	31038	4
1677158	33453	661912	1017	15	-152	31079	4
1677260	33665	664748	1018	13	-152	31120	4
1677345	33824	667591	1019	11	-152	31161	4
1677412	33930	670441	1020	8	-152	31203	4
1677462	33966	673298	1021	5	-152	31245	4
1677495	33932	676162	1022	2	-152	31288	4
1677528	33827	679027	1022	0	-152	31288	4
1677561	33669	681892	1022	-4	-152	31288	4
1677594	33422	684756	1022	-8	-152	31288	4
1677627	33087	687618	1022	-12	-152	31288	4
1677660	32664	690476	1022	-16	-152	31288	4
1677693	32152	693327	1022	-20	-152	31288	5
1677725	31552	696171	1022	-25	-152	31288	5
1677757	30847	699003	1022	-30	-152	31288	5
1677746	30220	701878	1	-20	-129	31288	5
1677699	29916	705057	0	-15	-72	34548	5
1677656	29728	708231	1	-8	-25	34494	5
1677640	29622	711415	1023	-8	-25	34522	5
1677638	29490	714576	0	-4	-18	34539	5
1677619	29492	717741	1	-3	-25	34556	5
1677587	29466	720907	2	-2	-16	34572	5
1677526	29415	724073	4	0	-11	34588	5
1677462	29429	727241	3	-4	-13	34603	5
1677421	29375	730417	2	0	-6	34618	5
1677399	29360	733589	1	0	-4	34635	5
1677397	29339	736765	0	0	0	34651	5
1677397	29339	739942	0	0	0	34667	5
1677397	29339	743121	0	0	0	34683	5
1677397	29339	746301	0	0	0	34699	5
1677397	29339	749483	0	0	0	34715	5
1677397	29339	752666	0	0	0	34731	5
1677397	29339	755851	0	0	0	34747	5
1677397	29339	759037	0	0	0	34763	5
1677397	29339	762225	0	0	0	34779	5
1677397	29339	765414	0	0	0	34795	5
1677397	29339	768605	0	0	0	34811	5
1677397	29339	771797	0	0	0	34827	5
1677397	29339	774990	0	0	0	34842	5
1677397	29339	778185	0	0	0	34857	5
1677387	29339	781381	1	0	0	34872	5
1677356	29339	784577	2	0	0	34887	5
1677335	29339	787775	1	0	0	34902	5
1677335	29339	790975	0	0	0	34917	5
1677335	29339	794177	0	0	0	34932	5
1677335	29339	797380	0	0	0	34947	5
1677335	29339	800584	0	0	0	34962	5
1677335	29339	803790	0	0	0	34977	5
1677335	29339	806997	0	0	0	34992	5
1677335	29339	810205	0	0	0	35007	5
1677325	29339	813415	1	0	0	35022	5
1677294	29339	816625	2	0	0	35037	5
1677273	29339	819837	1	0	0	35052	5
1677273	29339	823051	0	0	0	35067	5
1677273	29339	826266	0	0	0	35082	5
1677273	29339	829483	0	0	0	35097	5
1677273	29339	832701	0	0	0	35112	5
1677273	29339	835920	0	0	0	35127	5
1677263	29339	839141	1	0	0	35142	5
1677232	29339	842362	2	0	0	35157	5
1677171	29339	845583	4	0	0	35172	5
1677110	29339	848806	3	0	0	35187	5
1677069	29328	852022	2	0	0	35113	6
1677048	29299	855232	1	0	0	35039	6
1677048	29252	858437	0	0	0	34965	6
1677048	29187	861642	0	-2	0	34965	6
1677048	29063	864844	0	-4	0	34965	6
1677048	28882	868046	0	-6	0	34965	6
1677048	28644	871246	0	-8	0	34965	6
1677048	28348	874445	0	-11	0	34965	6
1677048	27975	877640	0	-14	0	34965	6
1677048	27525	880831	0	-17	0	34965	6
1677048	26999	884016	0	-20	0	34965	6
1677048	26396	887194	0	-23	0	34965	6
1677048	25717	890365	0	-27	0	34965	6
1677048	24942	893524	0	-31	0	34965	6
1677048	24071	896669	0	-35	0	34965	6
1677048	23105	899798	0	-39	0	34965	6
1677048	22045	902909	0	-44	0	34965	6
1677048	20872	905995	0	-49	0	34965	6
1677048	19586	909054	0	-54	0	34965	6
1677048	18189	912082	0	-59	0	34965	6
1677048	16681	915077	0	-65	0	34965	6
1677048	15046	918028	0	-70	0	34965	6
1677048	13303	920939	0	-76	0	34965	6
1677048	11436	923799	0	-82	0	34965	6
1677048	9446	926604	0	-88	0	34965	6
1677048	7575	929418	0	-74	0	34965	6
1677048	7340	932352	0	58	0	34965	6
1677048	9026	935904	0	58	0	42831	6
1677048	10451	939559	0	53	0	42831	6
1677048	11930	943191	0	57	0	42831	6
1677048	13414	946819	0	69	0	42831	6
1677048	15024	950396	0	69	0	42831	6
1677048	16624	953973	0	68	0	42831	6
1677048	18212	957560	0	68	0	42831	6
1677048	19790	961147	0	67	0	42831	6
1677048	21357	964743	0	67	0	42831	6
1677048	22923	968339	0	67	0	42831	6
1677048	24489	971935	0	67	0	42831	6
1677048	26055	975531	0	67	0	42831	6
1677048	27621	979127	0	67	0	42831	6
1677048	29177	982723	0	66	0	42831	6
1677048	30693	986329	0	65	0	42831	6
1677048	32169	989944	0	64	0	42831	6
1677048	33605	993569	0	62	0	42831	6
1677048	34978	997212	0	60	0	42831	6
1677048	36289	1000872	0	58	0	42831	6
1677048	37536	1004549	0	56	0	42831	6
1677048	38720	1008243	0	53	0	42831	6
1677048	39818	1011961	0	51	0	42831	6
1677048	40852	1015694	0	48	0	42831	6
1677048	41799	1019449	0	45	0	42831	6
1677048	42659	1023224	0	42	0	42831	6
1677048	43431	1027018	0	38	0	42831	6
1677048	44092	1030835	0	34	0	42831	6
1677048	44641	1034673	0	30	0	42831	6
1677048	45077	1038530	0	25	0	42831	6
1677048	45377	1042407	0	20	0	42831	6
1677048	45539	1046301	0	15	0	42831	6
1677048	45563	1050208	0	10	0	42831	6
1677048	45449	1054124	0	4	0	42831	6
1677048	45173	1058046	0	-2	0	42831	6
1677048	44734	1061969	0	-8	0	42831	6
1677048	44133	1065888	0	-14	0	42831	6
1677048	43370	1069797	0	-20	0	42831	6
1677048	42445	1073691	0	-27	0	42831	6
1677048	41335	1077561	0	-34	0	42831	6
1677048	40041	1081399	0	-41	0	42831	6
1677048	38565	1085199	0	-48	0	42831	6
1677048	36909	1088954	0	-55	0	42831	6
1677048	35075	1092656	0	-62	0	42831	6
1677048	33065	1096299	0	-69	0	42831	6
1677048	30882	1099876	0	-77	0	42831	6
1677048	28507	1103369	0	-84	0	42831	6
1677048	27092	1106892	0	4	0	42831	6
1677035	28202	1110614	1	64	0	42831	6
1676990	30095	1115044	3	58	0	52643	6
1676889	31745	1119562	4	57	0	52643	6
1676775	33350	1124091	4	56	0	52643	6
1676661	34909	1128630	4	55	0	52643	6
1676547	36422	1133179	4	53	0	52643	6
1676432	37861	1137747	4	51	0	52643	6
1676317	39226	1142334	4	49	0	52643	6
1676201	40516	1146939	4	46	0	52643	6
1676085	41703	1151569	4	44	0	52643	6
1675968	42815	1156215	4	41	0	52643	6
1675851	43823	1160884	4	38	0	52643	6
1675733	44727	1165575	4	34	0	52643	6
1675614	45498	1170292	4	30	0	52643	6
1675495	46135	1175031	4	26	0	52643	6
1675376	46637	1179791	4	22	0	52643	6
1675256	47004	1184568	4	18	0	52643	6
1675136	47235	1189360	4	13	0	52643	6
1675015	47301	1194166	4	8	0	52643	6
1674894	47201	1198981	4	3	0	52643	6
1674773	46935	1203801	4	-3	0	52643	6
1674652	46474	1208621	4	-9	0	52643	6
1673578	44704	1213451	0	-2	85	52643	6
1673652	44404	1218720	1021	0	48	57491	6
1673726	44226	1223981	1018	0	59	57455	6
1673879	43946	1229236	1015	-2	67	57419	6
1674145	43835	1234483	1015	-2	74	57381	6
1674403	43711	1239727	1016	-3	83	57341	6
1674649	43603	1244969	1017	-4	84	57299	6
1674829	43495	1250210	1020	-2	84	57257	6
1674912	43451	1255450	1023	0	84	57213	6
1674940	43445	1260669	1023	0	84	56975	6
1674927	43462	1265867	3	3	84	56733	6
1674848	43485	1271042	0	0	86	56491	6
1674805	43507	1276214	3	2	86	56441	6
1674665	43592	1281376	6	4	86	56389	6
1674430	43740	1286529	10	6	86	56335	6
1674114	43875	1291672	10	4	79	56281	6
1673796	43907	1296793	11	3	66	56034	6
1673475	43951	1301891	15	0	63	55784	6
1673088	43895	1306979	16	0	65	55722	6
1672699	43808	1312061	17	0	67	55656	6
1672307	43689	1317136	18	0	68	55586	6
1671883	43552	1322208	19	0	69	55586	6
1671429	43396	1327278	20	0	70	55586	6
1670942	43221	1332345	21	0	71	55586	6
1670424	43027	1337409	22	0	72	55586	6
1669874	42814	1342469	23	0	74	55586	6
1669292	42581	1347526	24	-2	75	55586	6
1668679	42266	1352578	25	-4	76	55586	6
1668035	41870	1357624	26	-6	78	55586	6
1667360	41392	1362663	27	-8	80	55586	6
1666654	40832	1367695	28	-11	82	55586	6
1665917	40158	1372715	29	-14	84	55586	6
1665149	39372	1377721	30	-17	85	55586	6
1664352	38473	1382712	31	-20	86	55586	6
1663527	37463	1387687	32	-23	87	55586	6
1662657	36893	1392644	34	18	0	55586	6
1661756	37630	1397890	34	-10	-68	58803	6
1660848	37213	1403548	36	-13	-88	62624	6
1659854	36707	1409189	38	-17	-107	62624	6
1658771	36073	1414807	39	-22	-124	62624	6
1657636	35270	1420401	41	-27	-139	62624	6
1656416	34294	1425960	42	-32	-153	62624	6
1655147	33144	1431486	44	-38	-165	62624	6
1653800	31779	1436960	45	-44	-176	62624	6
1652387	30382	1442395	48	-35	-170	62624	6
1650940	29740	1447818	46	-22	-125	61530	6
1649687	29589	1453363	48	-15	-53	62128	6
1648528	29507	1458826	49	0	-27	60587	6
1647438	29589	1464386	52	0	-27	61628	6
1646384	29671	1469784	55	0	-28	60067	6
1645300	29760	1475320	58	0	-28	61616	6
1644243	29845	1480713	61	-2	-28	60043	6
1643156	29863	1486250	64	-4	-28	61604	6
1642127	29817	1491649	68	-6	-28	60022	6
1641070	29712	1497190	72	-9	-28	61590	6
1640031	29565	1502596	76	-8	-30	59997	6
1638967	29509	1508134	80	-4	-30	61576	6
1637954	29595	1513571	85	0	-30	60446	6
1636778	29794	1518971	90	3	-30	60446	6
1635440	30071	1524326	95	6	-31	60446	6
1633941	30437	1529629	100	8	-31	60446	6
1632285	30849	1534878	105	10	-32	60446	6
1630471	31318	1540066	110	12	-33	60446	6
1628502	31843	1545188	115	13	-34	60446	6
1626380	32393	1550242	120	15	-35	60446	6
1624110	32999	1555219	125	16	-36	60446	6
1621690	33629	1560118	130	16	-37	60446	6
1619120	34251	1564938	135	16	-38	60446	6
1616403	34866	1569675	140	16	-39	60446	6
1613540	35473	1574324	145	16	-40	60446	6
1610535	36072	1578881	150	16	-41	60446	6
1607390	36663	1583340	155	15	-42	60446	6
1604105	37214	1587701	160	14	-43	60446	6
1600682	37726	1591960	165	13	-44	60446	6
1597125	38198	1596112	170	11	-45	60446	6
1593432	38597	1600156	175	10	-46	60446	6
1589612	38956	1604084	180	8	-47	60446	6
1585665	39243	1607895	185	6	-48	60446	6
1581593	39457	1611584	190	4	-49	60446	6
1577401	39599	1615146	195	0	-50	60446	6
1573087	39604	1618580	200	-3	-51	60446	6
1568660	39503	1621880	205	-6	-51	60446	6
1564127	39288	1625047	210	-10	-51	60446	6
1559493	38924	1628074	215	-14	-51	60446	6
1554765	38412	1630959	220	-18	-51	60446	6
1549950	37753	1633698	225	-22	-51	60446	6
1545057	36946	1636287	229	-27	-51	60446	6
1540110	35958	1638754	234	-31	-51	60446	6
1535100	34823	1641067	239	-36	-51	60446	6
1530038	33509	1643224	244	-41	-51	60446	6
1524934	32016	1645223	249	-46	-51	60446	6
1519798	30346	1647063	254	-52	-50	60446	6
1514651	28456	1648748	259	-58	-49	60446	6
1509467	28561	1650418	254	67	-2	60156	6
1504848	30585	1652283	256	67	-3	58741	6
1499953	32718	1654269	258	67	-4	62334	6
1495039	34844	1656194	260	66	-4	62334	6
1490087	36922	1658059	262	65	-5	62334	6
1485104	38964	1659862	264	64	-6	62334	6
1480092	40968	1661603	266	62	-7	62334	6
1475202	43366	1663267	268	62	-77	62334	6
1470497	46272	1664743	265	64	-63	62340	6
1465838	48957	1666361	266	63	-62	61429	6
1461066	51646	1668018	267	62	-61	62666	6
1456263	54277	1669648	268	61	-60	62666	6
1451429	56850	1671252	269	60	-59	62666	6
1446564	59366	1672829	270	58	-58	62666	6
1441653	61793	1674377	271	56	-57	62666	6
1436698	64133	1675897	272	54	-56	62666	6
1431699	66385	1677388	273	52	-55	62666	6
1426658	68547	1678849	274	49	-54	62666	6
1421562	70590	1680278	275	46	-53	62666	6
1416413	72512	1681674	276	43	-52	62666	6
1411214	74313	1683038	277	40	-51	62666	6
1405966	75992	1684369	278	36	-50	62666	6
1400663	77517	1685665	279	32	-49	62666	6
1395306	78887	1686926	280	28	-48	62666	6
1389901	80100	1688153	281	23	-47	62666	6
1384443	81125	1689343	282	18	-46	62666	6
1378937	81959	1690496	283	13	-45	62666	6
1373389	82601	1691613	284	8	-44	62666	6
1367805	83050	1692695	285	3	-42	62666	6
1362192	83293	1693745	286	-3	-41	62666	6
1356553	83309	1694760	287	-9	-39	62666	6
1350896	83085	1695744	288	-15	-38	62666	6
1345229	82633	1696697	289	-22	-36	62666	6
1339564	81906	1697622	290	-28	-34	62666	6
1333909	80941	1698521	291	-34	-33	62666	6
1328272	79749	1699394	292	-41	-31	62666	6
1322668	78286	1700246	293	-48	-30	62666	6
1317106	76568	1701077	294	-55	-28	62666	6
1311601	74585	1701894	295	-62	-27	62666	6
1306160	72351	1702696	296	-69	-25	62666	6
1300797	69859	1703489	297	-77	-23	62666	6
1295536	67084	1704280	298	-84	-22	62666	6
1290369	64070	1705067	299	-91	-20	62666	6
1285313	60814	1705857	300	-98	-18	62666	6
1280378	57320	1706654	301	-105	-16	62666	6
1275574	53595	1707461	302	-112	-15	62666	6
1270901	49657	1708280	304	-119	-13	62666	6
1266372	45502	1709090	305	-126	-11	62666	6
1261999	41138	1709924	307	-133	-9	62666	6
1257786	36573	1710761	309	-140	-6	62666	6
1253748	31807	1711611	311	-146	-4	62666	6
1249813	27146	1712450	313	-136	21	62666	6
1245274	24789	1714254	228	-11	67	62238	6
1240651	23795	1717146	234	-18	70	60773	6
1235972	22340	1719891	240	-22	71	61628	6
1231366	21020	1722590	238	-9	65	60082	6
1226672	19818	1725397	239	-6	70	61616	6
1222075	18610	1728171	243	-6	67	60051	6
1217372	17368	1730976	246	-5	67	61604	6
1212793	16139	1733737	249	-4	67	60024	6
1208111	14903	1736607	252	-3	60	61590	6
1203552	13752	1739459	256	0	61	59996	6
1198861	12582	1742374	260	0	61	61576	6
1194314	11374	1745231	265	2	61	59962	6
1189638	10119	1748154	269	3	61	61560	6
1185104	8854	1751016	274	4	61	59927	6
1180484	7685	1754027	276	20	61	61542	6
1176093	7463	1757250	265	69	54	59888	6
1171740	7883	1760804	271	70	52	61520	6
1167524	8221	1764283	278	71	49	59797	6
1163192	8540	1767869	286	73	48	61498	6
1158968	8818	1771342	295	75	44	59750	6
1154620	9112	1774909	304	78	42	61472	6
1150410	9418	1778388	313	83	32	59694	6
1146135	9832	1782027	323	85	28	61444	6
1141998	10178	1785576	335	86	23	59630	6
1137712	10489	1789208	347	87	18	61420	6
1133535	10745	1792708	358	87	13	59592	6
1129250	10966	1796342	371	89	10	61392	6
1125086	11173	1799858	385	88	-4	59530	6
1120858	11521	1803547	399	88	-11	61354	6
1116777	11817	1807142	414	87	-18	59452	6
1112580	12068	1810866	430	85	-25	61314	6
1108522	12244	1814483	447	82	-33	59369	6
1104148	12549	1818052	455	80	-36	61740	6
1099798	12904	1821423	458	80	-40	60234	6
1095345	13356	1824871	459	81	-42	61740	6
1095344	13312	1824870	459	82	-37	0	6
1093789	16029	1820158	462	81	-38	61702	6
1092353	18649	1815521	465	80	-39	60161	6
1090967	21311	1810725	468	80	-42	61708	6
1089705	23885	1806049	471	79	-44	60174	6
1088499	26573	1801235	474	84	-45	61716	6
1087402	29275	1796555	476	83	-46	60195	6
1086324	32020	1791687	478	82	-47	62218	6
1085287	34720	1786796	478	81	-47	62218	6
1084246	37373	1781889	478	80	-47	62218	6
1083202	39976	1776966	478	79	-47	62218	6
1082154	42530	1772027	478	77	-47	62218	6
1081100	45004	1767056	478	75	-47	62218	6
1080039	47397	1762054	478	72	-47	62218	6
1078969	49678	1757007	478	69	-47	62218	6
1077890	51845	1751918	478	66	-47	62218	6
1076802	53898	1746787	478	63	-47	62218	6
1075705	55837	1741617	478	60	-47	62218	6
1074600	57660	1736409	478	56	-47	62218	6
1073485	59334	1731153	478	52	-47	62218	6
1072361	60857	1725853	478	48	-47	62218	6
1071228	62229	1720511	478	44	-47	62218	6
1070087	63449	1715131	478	39	-47	62218	6
1068937	64481	1709708	478	34	-47	62218	6
1067779	65325	1704247	478	29	-47	62218	6
1066614	65979	1698753	478	23	-47	62218	6
1065442	66408	1693226	478	17	-47	62218	6
1064265	66610	1687674	478	11	-47	62218	6
1063084	66585	1682105	478	4	-47	62218	6
1061901	66297	1676524	478	-3	-47	62218	6
1060717	65746	1670943	478	-10	-47	62218	6
1059536	64933	1665372	478	-17	-47	62218	6
1058359	63858	1659820	478	-24	-47	62218	6
1057188	62522	1654298	478	-31	-47	62218	6
1056026	60926	1648817	478	-39	-47	62218	6
1054876	59039	1643395	478	-46	-47	62218	6
1053739	56897	1638033	478	-54	-47	62218	6
1052620	54470	1632754	478	-62	-47	62218	6
1051521	51763	1627571	478	-70	-47	62218	6
1050445	48781	1622496	478	-78	-47	62218	6
1049394	45529	1617541	478	-86	-47	62218	6
1048371	42014	1612719	478	-94	-47	62218	6
1047379	38242	1608040	478	-102	-47	62218	6
1046419	34222	1603515	478	-110	-47	62218	6
1045494	29961	1599156	478	-118	-47	62218	6
1044607	25468	1594973	478	-125	-47	62218	6
1043754	20777	1590953	478	-132	-47	62218	6
1042937	15895	1587103	478	-139	-47	62218	6
1042157	10830	1583430	478	-146	-47	62218	6
1041416	5590	1579941	478	-153	-47	62218	6
1040646	1302	1576223	480	-61	-23	62218	6
1039399	1635	1570829	456	62	16	62154	6
1037700	3864	1565924	455	61	18	61590	6
1035994	5919	1560948	454	61	18	61670	6
1034336	7992	1556124	454	55	20	60108	6
1032711	9924	1551357	451	62	27	58836	6
